id,candidate,candidate_confidence,relevant_yn,relevant_yn_confidence,sentiment,sentiment_confidence,subject_matter,subject_matter_confidence,candidate_gold,name,relevant_yn_gold,retweet_count,sentiment_gold,subject_matter_gold,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
5617,Donald Trump,0.4705,,,Negative,0.6859,,,,,,0,,,,,,,1500 Pennsylvania Ave.,
5618,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,"NH via Boston, MA",
5618,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,"NH via Boston, MA",
5625,Chris Christie,1.0,,,Negative,1.0,,,,,,0,,,,,,,Orange County CA ,
5635,Scott Walker,0.4062,,,Neutral,0.3187,,,,,,0,,,,,,,"New York, NY",
5642,Donald Trump,1.0,,,Positive,1.0,,,,,,0,,,,,,,"Buffalo, NY",
5662,Chris Christie,1.0,,,Negative,0.6477,,,,,,60,,,,,,,"Arlington, TX",
5675,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Minneapolis, MN",
5687,Ben Carson,1.0,,,Negative,1.0,,,,,,0,,,,,,,"New York, NY",
5689,Scott Walker,1.0,,,Positive,0.6739,,,,,,0,,,,,,,WI,
5692,John Kasich,1.0,,,Negative,1.0,,,,,,20,,,,,,,Michigan,
5693,Jeb Bush,0.6923,,,Negative,1.0,,,,,,28,,,,,,,MN,
5699,John Kasich,0.4852,,,Negative,0.6966,,,,,,0,,,,,,,"San Diego, CA USA",
5703,Donald Trump,1.0,,,Negative,0.6429,,,,,,14,,,,,,,CA,
5713,Rand Paul,0.3974,,,Neutral,0.337,,,,,,2,,,,,,,"Charlotte, NC",
5724,Jeb Bush,0.6889,,,Neutral,0.3556,,,,,,13,,,,,,,"Boston, MA",
5727,Marco Rubio,0.4204,,,Positive,0.6484,,,,,,7,,,,,,,"San Francisco, California",
5728,Donald Trump,1.0,,,Positive,0.3571,,,,,,0,,,,,,,Vancouver Washington,
5733,Donald Trump,1.0,,,Positive,0.6643,,,,,,1,,,,,,,SC and DC ,
5733,Donald Trump,1.0,,,Positive,0.6643,,,,,,1,,,,,,,SC and DC ,
5737,Ted Cruz,0.6842,,,Negative,1.0,,,,,,0,,,,,,,Florida,
5754,Marco Rubio,1.0,,,Neutral,0.6452,,,,,,0,,,,,,,"Larose, LA",
5760,Rand Paul,0.4512,,,Negative,0.3434,,,,,,0,,,,,,,"Saint Paul, MN",
5775,Donald Trump,1.0,,,Neutral,0.3556,,,,,,0,,,,,,,"San Antonio, TX",
5779,Jeb Bush,1.0,,,Negative,1.0,,,,,,42,,,,,,,Colorado,
5805,Marco Rubio,0.4444,,,Positive,0.6667,,,,,,26,,,,,,,"Jacksonville, Florida",
5820,Ted Cruz,1.0,,,Negative,0.6277,,,,,,0,,,,,,,Phoenix - Flagstaff; Arizona ,
5827,Donald Trump,0.4162,,,Neutral,0.6452,,,,,,0,,,,,,,Delaware,
5829,Donald Trump,0.47,,,Neutral,0.3538,,,,,,2,,,,,,,God's Country N Central FL ,
5833,Donald Trump,1.0,,,Positive,0.6533,,,,,,1,,,,,,,"Greenville, SC",
5839,Ben Carson,1.0,,,Positive,0.6897,,,,,,202,,,,,,,"Flagstaff, AZ",
5843,Donald Trump,1.0,,,Negative,0.6606,,,,,,1,,,,,,,Wisconsin,
5856,Rand Paul,1.0,,,Positive,0.6936,,,,,,30,,,,,,,"Austin, Texas",
5858,Donald Trump,1.0,,,Neutral,0.3493,,,,,,1,,,,,,,"New York, NY",
5863,Donald Trump,0.4247,,,Neutral,0.3371,,,,,,242,,,,,,,"Gilbert, Louisiana",
5864,Rand Paul,1.0,,,Positive,0.3404,,,,,,16,,,,,,,"Jacksonville, Florida",
5870,Marco Rubio,0.4123,,,Negative,0.6421,,,,,,0,,,,,,,"Unity, Maine",
5876,Donald Trump,1.0,,,Negative,0.6667,,,,,,94,,,,,,,"Minneapolis, MN",
5879,Mike Huckabee,1.0,,,Negative,1.0,,,,,,16,,,,,,,"Chicago, IL",
5886,Rand Paul,1.0,,,Positive,0.3412,,,,,,128,,,,,,,NH,
5889,Donald Trump,0.4025,,,Positive,0.3333,,,,,,14,,,,,,,"Washington, DC",
5891,Donald Trump,1.0,,,Neutral,0.6444,,,,,,1,,,,,,,"New York, NY",
5921,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Dallas, TX",
5936,Marco Rubio,0.6739,,,Positive,0.6739,,,,,,0,,,,,,,"Clarksdale, MS",
5938,Mike Huckabee,1.0,,,Positive,0.6824,,,,,,4,,,,,,,Lexington SC,
5939,Ben Carson,1.0,,,Positive,1.0,,,,,,139,,,,,,,"Provo, Utah",
5974,Marco Rubio,1.0,,,Positive,1.0,,,,,,0,,,,,,,"Cullman, AL",
5988,Donald Trump,1.0,,,Positive,1.0,,,,,,0,,,,,,,Texas,
5989,Donald Trump,1.0,,,Negative,0.6667,,,,,,1,,,,,,,"Chicago, IL",
5993,John Kasich,1.0,,,Positive,0.7108,,,,,,0,,,,,,,"Alexandria, VA",
5998,Marco Rubio,1.0,,,Positive,1.0,,,,,,1,,,,,,,"Dallas, TX",
5999,Donald Trump,1.0,,,Neutral,0.6667,,,,,,0,,,,,,,"Columbia, SC",
6000,Ben Carson,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Houston, TX",
6002,John Kasich,0.6842,,,Positive,0.6842,,,,,,0,,,,,,,DC,
6008,Donald Trump,0.6705,,,Negative,1.0,,,,,,0,,,,,,,"Raleigh, NC",
6013,Donald Trump,1.0,,,Positive,1.0,,,,,,1,,,,,,,"Los Angeles, California",
6014,Donald Trump,1.0,,,Negative,0.6729,,,,,,0,,,,,,,"Big Lake, MN",
6017,Donald Trump,1.0,,,Neutral,1.0,,,,,,0,,,,,,,Arizona,
6020,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,Massachusetts,
6028,John Kasich,0.6484,,,Positive,0.3516,,,,,,0,,,,,,,New York - Madrid - Berlin,
6043,Mike Huckabee,1.0,,,Positive,1.0,,,,,,6,,,,,,,Lexington SC,
6052,Donald Trump,1.0,,,Negative,0.6915,,,,,,1,,,,,,,"Denver, CO",
6063,Ben Carson,0.4085,,,Negative,0.6392,,,,,,14,,,,,,,"Paris, TN/Philadelphia, PA",
6067,Donald Trump,1.0,,,Positive,0.6472,,,,,,0,,,,,,,"Mobile, AL",
6077,John Kasich,1.0,,,Negative,1.0,,,,,,0,,,,,,,Vienna West Virginia,
6081,Mike Huckabee,1.0,,,Positive,1.0,,,,,,4,,,,,,,Lexington SC,
6090,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Big Lake, MN",
6100,Ted Cruz,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Washington, DC ",
6106,Chris Christie,1.0,,,Positive,1.0,,,,,,1,,,,,,,"Lafayette, LA",
6118,Donald Trump,1.0,,,Negative,0.6675,,,,,,0,,,,,,,"Washington, DC",
6119,Donald Trump,1.0,,,Negative,0.6881,,,,,,0,,,,,,,"Fayetteville, NC",
6137,Mike Huckabee,1.0,,,Neutral,0.6895,,,,,,11,,,,,,,Lexington SC,
6143,Rand Paul,1.0,,,Negative,0.6235,,,,,,0,,,,,,,"Fort Lauderdale, FL",
6148,Donald Trump,1.0,,,Neutral,0.6978,,,,,,3,,,,,,,"Phoenix, AZ",
6163,Ben Carson,0.4767,,,Positive,0.6905,,,,,,0,,,,,,,"Bowling Green, Kentucky",
6164,Donald Trump,1.0,,,Negative,0.6813,,,,,,0,,,,,,,"Chicago, IL",
6172,Donald Trump,0.6846,,,Negative,1.0,,,,,,0,,,,,,,Texas,
6179,Donald Trump,0.4444,,,Negative,0.6667,,,,,,0,,,,,,,NH,
6185,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,NY,
6196,Mike Huckabee,1.0,,,Negative,1.0,,,,,,304,,,,,,,Grand Rapids Michigan,
6199,Mike Huckabee,0.4395,,,Positive,0.6629,,,,,,5,,,,,,,Lexington SC,
6209,Donald Trump,1.0,,,Negative,1.0,,,,,,100,,,,,,,"Lone Oak, KY",
6210,Jeb Bush,0.6889,,,Neutral,0.6889,,,,,,0,,,,,,,"Thousand Oaks, California",
6216,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,California & Florida in spirit,
6216,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,California & Florida in spirit,
6246,Mike Huckabee,0.6679,,,Positive,0.6277,,,,,,0,,,,,,,"Washington, DC",
6253,Donald Trump,1.0,,,Negative,1.0,,,,,,1,,,,,,,"New York, NY",
6272,Donald Trump,0.4401,,,Neutral,0.3366,,,,,,0,,,,,,,California,
6274,Donald Trump,1.0,,,Neutral,0.6629999999999999,,,,,,0,,,,,,,Texas,
6275,Donald Trump,1.0,,,Negative,0.3846,,,,,,3,,,,,,,Southern Indiana,
6280,Ben Carson,1.0,,,Negative,0.6579,,,,,,359,,,,,,,California,
6301,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,Vienna West Virginia,
6316,Jeb Bush,0.4444,,,Negative,0.3434,,,,,,8,,,,,,,"San Diego, CA USA",
6329,Donald Trump,1.0,,,Negative,0.6118,,,,,,1,,,,,,,"Peoria, IL",
6346,Donald Trump,0.4594,,,Negative,0.6778,,,,,,0,,,,,,,Vermont,
6350,Ben Carson,1.0,,,Neutral,0.7111,,,,,,2,,,,,,,"Tuscaloosa, AL",
6358,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,New York,
6362,Donald Trump,1.0,,,Negative,0.6489,,,,,,71,,,,,,,"Austin, TX",
6366,Ted Cruz,0.6289,,,Negative,0.6984,,,,,,0,,,,,,,"Hopkins, MN",
6380,Donald Trump,0.4466,,,Negative,0.6683,,,,,,1,,,,,,,"Carbondale, IL",
6399,Donald Trump,1.0,,,Negative,0.66,,,,,,1,,,,,,,"Minneapolis, MN & Evanston, IL",
6399,Donald Trump,1.0,,,Negative,0.66,,,,,,1,,,,,,,"Minneapolis, MN & Evanston, IL",
6416,Ted Cruz,1.0,,,Positive,1.0,,,,,,9,,,,,,,Republic of Texas,
6418,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Brooklyn, New York",
6420,Donald Trump,1.0,,,Negative,0.6706,,,,,,0,,,,,,,"Atlanta, GA",
6433,Rand Paul,1.0,,,Negative,0.6742,,,,,,175,,,,,,,"Seattle, Washington",
6435,Ben Carson,0.6512,,,Negative,0.6512,,,,,,0,,,,,,,"Knoxville, TN",
6438,Ted Cruz,0.6966,,,Neutral,1.0,,,,,,13,,,,,,,"Cambridge, MA",
6444,Donald Trump,0.6522,,,Negative,0.6848,,,,,,3,,,,,,,"Columbia, MO",
6454,Ted Cruz,1.0,,,Negative,1.0,,,,,,4,,,,,,,"PDX, Oregon ☂  ",
6467,Ben Carson,0.4515,,,Neutral,0.6719,,,,,,55,,,,,,,Georgia USA,
6486,Scott Walker,0.2776,,,Positive,0.6941,,,,,,0,,,,,,,"Long Island, NY",
6487,Donald Trump,1.0,,,Positive,1.0,,,,,,1,,,,,,,"Port St Lucie, FL",
6498,Mike Huckabee,0.6739,,,Positive,0.3587,,,,,,105,,,,,,,Lexington SC,
6505,Ben Carson,1.0,,,Neutral,0.6867,,,,,,0,,,,,,,"Orange, CT",
6508,Ted Cruz,1.0,,,Neutral,0.6897,,,,,,2,,,,,,,God's Country N Central FL ,
6514,Mike Huckabee,1.0,,,Negative,0.3488,,,,,,0,,,,,,,"Washington, DC",
6524,Ted Cruz,1.0,,,Positive,1.0,,,,,,0,,,,,,,"Dallas, Texas",
6526,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,"San Francisco, CA ",
6534,Jeb Bush,1.0,,,Negative,0.7011,,,,,,0,,,,,,,Central Illinois via Seattle,
6538,Mike Huckabee,0.4025,,,Positive,0.6344,,,,,,1,,,,,,,Texas,
6541,Donald Trump,1.0,,,Negative,1.0,,,,,,1,,,,,,,New York City ,
6548,Jeb Bush,1.0,,,Negative,1.0,,,,,,0,,,,,,,Florida,
6551,Ben Carson,1.0,,,Negative,0.6546,,,,,,12,,,,,,,Michigan,
6557,Donald Trump,1.0,,,Neutral,1.0,,,,,,129,,,,,,,"Charlotte, North Carolina USA",
6564,Jeb Bush,0.6854,,,Negative,1.0,,,,,,1,,,,,,,"Mesa, AZ",
6568,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,Washington DC,
6568,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,Washington DC,
6582,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Kingdom of the Ouest, MA",
6593,Jeb Bush,1.0,,,Negative,1.0,,,,,,0,,,,,,,Nashville TN & beyond via NC,
6593,Jeb Bush,1.0,,,Negative,1.0,,,,,,0,,,,,,,Nashville TN & beyond via NC,
6604,Ted Cruz,1.0,,,Negative,0.6535,,,,,,1,,,,,,,Texas & DC by way of Canada,
6604,Ted Cruz,1.0,,,Negative,0.6535,,,,,,1,,,,,,,Texas & DC by way of Canada,
6613,Ben Carson,1.0,,,Negative,1.0,,,,,,30,,,,,,,Key West Florida,
6623,Rand Paul,0.6818,,,Positive,0.6818,,,,,,0,,,,,,,usually in Texas,
6630,Donald Trump,1.0,,,Neutral,0.6353,,,,,,1,,,,,,,"New York, NY",
6642,Donald Trump,1.0,,,Neutral,0.3755,,,,,,0,,,,,,,Minnesota,
6643,Marco Rubio,0.4486,,,Neutral,0.3409,,,,,,0,,,,,,,"suburbs of Des Moines, Iowa",
6646,Mike Huckabee,0.7174,,,Neutral,0.6413,,,,,,0,,,,,,,Texas,
6649,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,"College Station, TX",
6655,Donald Trump,1.0,,,Neutral,0.3637,,,,,,0,,,,,,,"Boone, NC",
6662,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Washington, DC",
6666,John Kasich,1.0,,,Neutral,0.6531,,,,,,0,,,,,,,"Alexandria, VA",
6674,Ben Carson,1.0,,,Positive,0.6112,,,,,,1,,,,,,,California,
6675,Jeb Bush,1.0,,,Negative,1.0,,,,,,1,,,,,,,"Mesquite, Nevada",
6693,Donald Trump,1.0,,,Negative,0.6551,,,,,,1,,,,,,,"McDonough, GA",
6694,Marco Rubio,1.0,,,Positive,0.6923,,,,,,1,,,,,,,New York City,
6700,Marco Rubio,1.0,,,Positive,0.6637,,,,,,0,,,,,,,"Charlottesville, VA",
6703,Jeb Bush,0.2325,,,Positive,0.3529,,,,,,0,,,,,,,"Kenmore, WA",
6705,Donald Trump,0.3813,,,Neutral,0.3169,,,,,,4,,,,,,,Florida,
6707,Marco Rubio,1.0,,,Negative,0.6905,,,,,,0,,,,,,,Florida,
6721,Donald Trump,1.0,,,Negative,0.6492,,,,,,6,,,,,,,Beverly IL USA,
6730,Donald Trump,1.0,,,Negative,1.0,,,,,,1,,,,,,,"Atlanta, GA",
6744,Donald Trump,0.4858,,,Neutral,0.6970000000000001,,,,,,0,,,,,,,California,
6746,Marco Rubio,0.4625,,,Positive,0.6801,,,,,,1,,,,,,,"Des Moines, IA",
6769,Jeb Bush,0.4493,,,Negative,0.6703,,,,,,0,,,,,,,NJ,
6773,Donald Trump,1.0,,,Negative,0.6596,,,,,,0,,,,,,,"Oakdale, MN",
6775,Donald Trump,0.4227,,,Negative,0.6502,,,,,,0,,,,,,,"New York, NY",
6784,Donald Trump,1.0,,,Neutral,1.0,,,,,,0,,,,,,,"New York, NY",
6788,Donald Trump,1.0,,,Negative,1.0,,,,,,3,,,,,,,"Orange County, CA",
6797,Donald Trump,1.0,,,Negative,1.0,,,,,,3,,,,,,,New York City,
6803,Donald Trump,1.0,,,Positive,0.6667,,,,,,0,,,,,,,"Wooster, Ohio",
6804,Marco Rubio,0.6667,,,Negative,0.6548,,,,,,0,,,,,,,"Littleton, MA, Westford, MA",
6805,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Bloomington, IN",
6818,Donald Trump,1.0,,,Negative,0.695,,,,,,0,,,,,,,New York,
6829,Mike Huckabee,1.0,,,Negative,0.7079,,,,,,36,,,,,,,"Bala Cynwyd, PA",
6831,John Kasich,0.3867,,,Neutral,0.3277,,,,,,44,,,,,,,Chicago ✈  London ✈ New York,
6833,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Danbury, CT",
6836,Donald Trump,1.0,,,Negative,0.3482,,,,,,2,,,,,,,"Greer, SC",
6840,Donald Trump,1.0,,,Negative,0.6932,,,,,,1,,,,,,,"Baltimore, MD",
6843,Donald Trump,1.0,,,Negative,1.0,,,,,,272,,,,,,,"sunny, tropical Ohio",
6845,Jeb Bush,1.0,,,Negative,1.0,,,,,,1,,,,,,,"Atlanta, Georgia",
6854,Donald Trump,1.0,,,Neutral,1.0,,,,,,0,,,,,,,"North San Juan, CA",
6870,,0.2298,,,Positive,0.642,,,,,,5,,,,,,,"Brooklyn, NY ",
6874,Donald Trump,0.2294,,,Negative,0.3441,,,,,,0,,,,,,,"Los Angeles, CA USA",
6875,Donald Trump,0.6905,,,Negative,1.0,,,,,,1,,,,,,,"Boise, Idaho",
6879,Jeb Bush,0.4853,,,Positive,0.3596,,,,,,0,,,,,,,"Atlanta, Georgia",
6894,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Louisville, KY",
6902,Donald Trump,1.0,,,Negative,0.6923,,,,,,1,,,,,,,"Dallas, TX",
6914,Donald Trump,0.4139,,,Positive,0.3252,,,,,,5,,,,,,,"Cottage Grove, MN",
6930,Donald Trump,0.4052,,,Negative,0.6366,,,,,,0,,,,,,,New York,
6933,Jeb Bush,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Nashville, TN",
6937,Marco Rubio,1.0,,,Positive,1.0,,,,,,0,,,,,,,"Cleveland, Ohio",
6951,Donald Trump,1.0,,,Negative,0.6804,,,,,,0,,,,,,,"Duluth, GA",
6960,Ted Cruz,1.0,,,Neutral,0.6727,,,,,,0,,,,,,,"Harrisburg, PA",
6963,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Edwardsville, IL",
6969,John Kasich,0.6494,,,Negative,0.6641,,,,,,0,,,,,,,"Monrovia, CA",
6970,Donald Trump,1.0,,,Negative,1.0,,,,,,30,,,,,,,"Pasadena, CA",
6987,Rand Paul,0.7048,,,Neutral,0.6753,,,,,,75,,,,,,,Florida,
6989,Donald Trump,1.0,,,Negative,0.6629,,,,,,0,,,,,,,Olympia WA,
6995,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Watertown, MA",
6999,Donald Trump,1.0,,,Negative,0.6444,,,,,,0,,,,,,,Montana,
7025,Mike Huckabee,1.0,,,Negative,0.6633,,,,,,12,,,,,,,"Jefferson County, Wisconsin",
7033,John Kasich,1.0,,,Positive,1.0,,,,,,0,,,,,,,Texas,
7040,John Kasich,0.3684,,,Positive,0.6316,,,,,,0,,,,,,,"Houston, Texas",
7042,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Somerville, MA",
7049,Donald Trump,0.6632,,,Neutral,0.6842,,,,,,0,,,,,,,Olympia WA,
7053,Donald Trump,1.0,,,Neutral,0.6632,,,,,,0,,,,,,,Washington State USA,
7061,Donald Trump,1.0,,,Negative,0.6687,,,,,,0,,,,,,,"Gary, Indiana",
7067,Donald Trump,1.0,,,Negative,1.0,,,,,,2,,,,,,,"Baltimore, MD",
7080,Jeb Bush,1.0,,,Negative,1.0,,,,,,1,,,,,,,"Cincinnati, OH • Hillsdale, MI",
7080,Jeb Bush,1.0,,,Negative,1.0,,,,,,1,,,,,,,"Cincinnati, OH • Hillsdale, MI",
7082,Donald Trump,1.0,,,Negative,0.6854,,,,,,0,,,,,,,California Sierra Nevada,
7082,Donald Trump,1.0,,,Negative,0.6854,,,,,,0,,,,,,,California Sierra Nevada,
7087,Donald Trump,1.0,,,Negative,1.0,,,,,,1,,,,,,,GA -- KY,
7087,Donald Trump,1.0,,,Negative,1.0,,,,,,1,,,,,,,GA -- KY,
7109,Jeb Bush,1.0,,,Neutral,1.0,,,,,,1,,,,,,,GA -- KY,
7109,Jeb Bush,1.0,,,Neutral,1.0,,,,,,1,,,,,,,GA -- KY,
7111,Donald Trump,1.0,,,Negative,0.6919,,,,,,3,,,,,,,"Arlington, VA",
7112,Donald Trump,0.4025,,,Positive,0.3333,,,,,,18,,,,,,,"Nashville, TN",
7113,Donald Trump,1.0,,,Negative,0.6559,,,,,,1,,,,,,,"Washington, DC",
7117,Donald Trump,1.0,,,Positive,0.6966,,,,,,46,,,,,,,"Phoenix, AZ",
7121,Rand Paul,0.6477,,,Negative,0.6477,,,,,,2,,,,,,,"Madison, WI",
7125,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,"San Jose, CA",
7145,Donald Trump,1.0,,,Neutral,0.7093,,,,,,0,,,,,,,Washington State USA,
7163,Donald Trump,1.0,,,Neutral,0.3437,,,,,,5,,,,,,,Heart of Texas,
7177,Donald Trump,0.4241,,,Negative,0.6513,,,,,,1,,,,,,,Colorado,
7187,Marco Rubio,1.0,,,Positive,1.0,,,,,,23,,,,,,,"Skipperville, Alabama",
7192,Ben Carson,1.0,,,Negative,0.6685,,,,,,29,,,,,,,Delaware #delhs #netde,
7205,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Fort Worth, TX",
7224,Donald Trump,0.435,,,Neutral,0.3298,,,,,,0,,,,,,,Kentucky,
7226,Ted Cruz,0.3765,,,Positive,0.6136,,,,,,46,,,,,,,New York,
7232,Ted Cruz,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Atlanta, Georgia",
7238,Donald Trump,1.0,,,Positive,0.6703,,,,,,0,,,,,,,"St. Louis, MO",
7245,Donald Trump,1.0,,,Neutral,1.0,,,,,,52,,,,,,,"Cincinnati, Ohio",
7249,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Denver, Colorado",
7252,Chris Christie,1.0,,,Negative,1.0,,,,,,115,,,,,,,"Chicago, IL",
7260,Donald Trump,1.0,,,Negative,1.0,,,,,,1,,,,,,,"Memphis, TN",
7261,Ben Carson,0.4447,,,Positive,0.6669,,,,,,71,,,,,,,Iowa,
7272,Mike Huckabee,0.4038,,,Positive,0.3333,,,,,,0,,,,,,,"Lakewood, NJ",
7287,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,South Florida,
7294,John Kasich,1.0,,,Negative,0.6364,,,,,,1,,,,,,,"Washington, DC",
7304,Donald Trump,1.0,,,Negative,0.6774,,,,,,0,,,,,,,North Carolina,
7310,Chris Christie,1.0,,,Negative,0.6629999999999999,,,,,,0,,,,,,,"Castine, Maine",
7311,John Kasich,1.0,,,Neutral,0.679,,,,,,1,,,,,,,New York,
7316,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,Oklahoma  City,
7330,Donald Trump,1.0,,,Positive,1.0,,,,,,0,,,,,,,"Mansfield, TX",
7333,Donald Trump,1.0,,,Neutral,0.6482,,,,,,0,,,,,,,California Sierra Nevada,
7333,Donald Trump,1.0,,,Neutral,0.6482,,,,,,0,,,,,,,California Sierra Nevada,
7338,Mike Huckabee,0.6726,,,Negative,0.3687,,,,,,0,,,,,,,"Milwaukee, Wisconsin",
7339,,0.2257,,,Positive,0.3333,,,,,,0,,,,,,,Massachusetts,
7347,Jeb Bush,0.6904,,,Negative,1.0,,,,,,0,,,,,,,Washington DC,
7347,Jeb Bush,0.6904,,,Negative,1.0,,,,,,0,,,,,,,Washington DC,
7351,Donald Trump,1.0,,,Negative,0.6344,,,,,,0,,,,,,,"Orlando, FL",
7354,,0.2314,,,Negative,0.3527,,,,,,0,,,,,,,"New York, NY",
7358,Scott Walker,1.0,,,Neutral,1.0,,,,,,0,,,,,,,"Mauldin, SC",
7359,Ben Carson,1.0,,,Positive,0.6667,,,,,,0,,,,,,,"Nashville, TN",
7377,Rand Paul,0.424,,,Positive,0.6512,,,,,,0,,,,,,,Minnesota,
7379,Donald Trump,0.3951,,,Negative,0.3226,,,,,,0,,,,,,,"Eau Claire, Wisconsin",
7395,Chris Christie,1.0,,,Positive,1.0,,,,,,0,,,,,,,Florida,
7401,Jeb Bush,1.0,,,Negative,1.0,,,,,,142,,,,,,,"Waco, TX",
7407,Donald Trump,1.0,,,Positive,1.0,,,,,,1,,,,,,,California,
7414,,0.23,,,Positive,0.3332,,,,,,1,,,,,,,"Orange County, CA",
7425,,0.231,,,Negative,0.3312,,,,,,0,,,,,,,"Brooklyn, NY",
7432,Rand Paul,1.0,,,Negative,1.0,,,,,,0,,,,,,,"New York, NY",
7442,Donald Trump,0.4236,,,Neutral,0.6509,,,,,,1,,,,,,,Maryland,
7443,Donald Trump,1.0,,,Positive,0.6774,,,,,,0,,,,,,,Colorado River! Arizona ,
7443,Donald Trump,1.0,,,Positive,0.6774,,,,,,0,,,,,,,Colorado River! Arizona ,
7446,Jeb Bush,0.6889,,,Negative,0.6556,,,,,,3,,,,,,,"Denver, CO",
7460,Jeb Bush,1.0,,,Negative,1.0,,,,,,0,,,,,,,Madison Wisconsin,
7461,Donald Trump,1.0,,,Negative,0.6735,,,,,,0,,,,,,,"Charlotte, NC",
7483,Donald Trump,0.4594,,,Neutral,0.3556,,,,,,2,,,,,,,"Eugene, OR",
7490,Donald Trump,0.4211,,,Negative,0.3298,,,,,,0,,,,,,,Maryland,
7494,Marco Rubio,1.0,,,Neutral,0.6396,,,,,,0,,,,,,,"Westfield, IN",
7496,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Boston, MA",
7503,Chris Christie,1.0,,,Negative,0.6835,,,,,,38,,,,,,,"Chandler, Arizona",
7504,Rand Paul,1.0,,,Negative,1.0,,,,,,92,,,,,,,Delaware #delhs #netde,
7512,Donald Trump,0.6813,,,Negative,1.0,,,,,,3,,,,,,,Florida Central West Coast,
7518,John Kasich,1.0,,,Negative,1.0,,,,,,1,,,,,,,Republic of Texas,
7522,Rand Paul,1.0,,,Negative,1.0,,,,,,0,,,,,,,"New York, NY",
7524,Ted Cruz,1.0,,,Positive,0.6189,,,,,,0,,,,,,,"Washington, DC",
7531,Donald Trump,1.0,,,Negative,0.6913,,,,,,10,,,,,,,Connecticut,
7538,Ben Carson,1.0,,,Negative,0.3483,,,,,,0,,,,,,,"Mobile, AL",
7556,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,"San Francisco, CA",
7563,Donald Trump,0.6418,,,Negative,0.6776,,,,,,0,,,,,,,SC via Fl via NY,
7563,Donald Trump,0.6418,,,Negative,0.6776,,,,,,0,,,,,,,SC via Fl via NY,
7578,Donald Trump,1.0,,,Neutral,0.6409999999999999,,,,,,0,,,,,,,Texas,
7587,Donald Trump,0.6807,,,Negative,1.0,,,,,,0,,,,,,,"Sanford, Florida",
7590,Marco Rubio,1.0,,,Negative,0.3511,,,,,,2,,,,,,,Heart of Texas,
7592,Donald Trump,0.4298,,,Neutral,0.3333,,,,,,0,,,,,,,"PDX, Oregon ☂  ",
7593,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,Spokane Washington USA,
7596,Donald Trump,1.0,,,Neutral,0.6522,,,,,,1,,,,,,,"Sacramento, CA",
7608,Donald Trump,1.0,,,Negative,0.3699,,,,,,8,,,,,,,"New York, NY",
7613,Donald Trump,0.6774,,,Negative,0.6882,,,,,,0,,,,,,,"Saratoga Springs, NY",
7616,Donald Trump,0.4153,,,Negative,0.3227,,,,,,1,,,,,,,"Columbia, SC",
7618,Donald Trump,0.6667,,,Negative,1.0,,,,,,0,,,,,,,"Des Moines, Iowa ",
7624,Chris Christie,1.0,,,Neutral,1.0,,,,,,7,,,,,,,"New York, NY",
